Tweet ID,Tweet
7.70E+17,"@LeafyIsHere do it you twat
Also kick up slim face to max, you're gonna need it"
7.70E+17,@CallyTizzle you are a prize twat
7.70E+17,"@VintageEden 
Pathetic human go get a life you loser stupid little twat🖕🏻"
7.71E+17,@Markellefaye_ valor you little twat hair ! 🔥🔥
7.71E+17,"@AdzW90 @__Dippy no, not ""whatever,"" you discriminatory twat."
7.71E+17,@Eviereg u actual twat
7.56E+17,@Kraut_and_Tea das @BMFSFJ started eine Kampagne gegen Hasssprache. Da kann ich nur sagen: #IStandWithHateSpeech
7.63E+17,"#IStandWithHateSpeech and @thehill puts out their fair share.
@realDonaldTrump #MakeAmericaGrowAgain https://t.co/UYRsbE1EYV"
7.38E+17,RT @peacefulposter: @Cernovich sticks and stones may break my bones but words will never hurt me. #istandwithhatespeech
7.38E+17,#IStandWithHateSpeech https://t.co/sJXh51QgSm
7.38E+17,"RT @james_polk1795: #IStandWithHateSpeech, if you can't rebuttal opposing views without calling it hate speech then your argument probably…"
7.38E+17,RT @AlFromBayShore: #IStandWithHateSpeech https://t.co/sJXh51QgSm
7.38E+17,#IStandWithHateSpeech because #IStandWithFreeSpeech #StupidSpeech #ThoughtCrime and even #IdiotSpeech
7.38E+17,#IStandWithHateSpeech happened when Donald Trump said he is gonna repatriate all Nigerians &amp; all muslims from d US @Cernovich @LindaSuhler
7.38E+17,RT @AlFromBayShore: #IStandWithHateSpeech https://t.co/sJXh51QgSm
7.38E+17,RT @Perennialism: #IStandWithHateSpeech https://t.co/hK508VuN9m
7.38E+17,"RT @ExamplePrime: 'I won't rape people' is not sexual harassment. Grow some backbone you goddamn quivering losers. 
#IStandWithHateSpeech"
7.38E+17,#IStandWithHateSpeech because we shouldn't exempt non-White groups from rational criticism. https://t.co/6KmbCHViXn
7.38E+17,"#IStandWithHateSpeech Be warned, Americans.  It could happen to you!  https://t.co/tDQnKQtVEm"
7.38E+17,@Cernovich Cernovich is creating another trend? No doubt that will soon be blacklisted. #IStandWithHateSpeech
7.38E+17,"RT @The_Ghost_Tiger: #IStandWithHateSpeech because Islam is not a race, but hating Islam gets me called a racist. BTW... I fucking hate Isl…"
7.38E+17,#IStandWithHateSpeech because I don't want the limits of speech designated by hysterical dyke progressives.
7.38E+17,"#IStandWithHateSpeech because even if I don't like what you may say, I will defend your right to say it."
7.38E+17,RT @RayquazaErk: #IStandWithHateSpeech Because restricting one word bans all words.
7.38E+17,"RT @InaneImperium: Because my forefathers fought for ME to enjoy the blessings of liberty, #IStandWithHateSpeech"
7.38E+17,"Whoa, he did his research!! Of course #IStandWithHateSpeech is a bad movement cos it has ""hate"" in it we're so blind https://t.co/NwtCeXaLOV"
7.38E+17,"RT @FoundersRace: #IStandWithHateSpeech because labelling something as ""---phobic"" does not constitute a rational rebuttal. https://t.co/3e…"
7.38E+17,#IStandWithHateSpeech Because freedom comes at the price of hearing stuff that might offend you. https://t.co/bhH43R3E7I
7.38E+17,RT @SandraTXAL: When will #Hillary answer? #RedNationRising #tcot #MAGA #PJNET #UniteBlue #p2 #IStandWithHateSpeech https://t.co/VFU5prkmZl
7.38E+17,RT @SandraTXAL: When will #Hillary answer? #RedNationRising #tcot #MAGA #PJNET #UniteBlue #p2 #IStandWithHateSpeech https://t.co/VFU5prkmZl
7.38E+17,"#IStandWithHateSpeech because I'm known as the most malicious, impolite, inconsiderate TV hero of all time"
7.38E+17,"#IStandWithHateSpeech because my #ChildhoodHero, the #DalaiLama, is now considered a #bigot for his #opinion's. https://t.co/C8ocbTuQvA"
7.38E+17,"RT @lurie_john: #IStandWithHateSpeech is trending and I wish to be traded to another species. 
You can ask for future draft picks"
7.38E+17,"The Romans called the Germans Barbarians. They got over it. ITS A 

W
O
R
D

#istandwithhatespeech https://t.co/fAF5IGHNAC"
7.38E+17,#IStandWithHateSpeech because it shows me who to deem irrelevant and block for all eternity.
7.38E+17,#IStandWithHateSpeech is trending lol you trump supporters are wild
7.38E+17,"#IStandWithHateSpeech because there is no such thing. It is #FreeSpeech, and It's our most important #freedom. #SpeakUp #HaveAVoice #1A"
7.38E+17,"#IStandWithHateSpeech Stating something GOOD about #WhitePeople is #HateSpeech, YET Stating something BAD about #WhitePeople is free speech?"
7.38E+17,"#IStandWithHateSpeech Because some people call truth ""hate speech."""
7.38E+17,RT @IamDeanWayne: This ironic thing about conservatives tweeting #IStandWithHateSpeech is they are the 1st ones to threaten violence when w…
7.38E+17,#IStandWithHateSpeech  https://t.co/Haeu7iV129
7.38E+17,"Hate speech is, and always will be free speech. The day we stop hate speech is the day we lose #IStandWithHateSpeech https://t.co/SBKrXk8a04"
7.38E+17,//#IStandWithHateSpeech THEYRE USING HATE SPEECH ON US TO DO THIS. Oh my the irony...
7.38E+17,"RT @FiveRights: #IStandWithHateSpeech because concept is absurd. Anyone can deem any opinion they don't care for ""hate speech."" 95% of it i…"
7.38E+17,RT @BringerOfRain88: #IStandWithHateSpeech because I would rather be offensive and honest; than hide the truth from your feelings.
7.38E+17,"#IStandWithHateSpeech
I know hate speech when I hear it!"
7.38E+17,Hate speech sucks and should be countered instead of banned. #IStandWithHateSpeech
7.38E+17,RT @LeahRBoss: I'm free to offend you by saying hateful things. You're free to get mad. I'm free to not care. #IStandWithHateSpeech https:/…
7.38E+17,"RT @SecularBrownie: #IStandWithHateSpeech because bad ideas (like bigotry, homophobia, sexism) should not becensored but expressed 2 face s…"
7.38E+17,"I hate Hate
But because I believe in the Constitution, Civil Rights and 1st Amendment Freedoms #istandwithhatespeech"
7.38E+17,RT @Politics_PR: It's Not Okay If #IStandWithHateSpeech Or Any Other Racist Lowlife. #NeverAgain https://t.co/fCpA2FI586
7.38E+17,RT @LeahRBoss: I'm free to offend you by saying hateful things. You're free to get mad. I'm free to not care. #IStandWithHateSpeech https:/…
7.38E+17,RT @SandraTXAL: When will #Hillary answer? #RedNationRising #tcot #MAGA #PJNET #UniteBlue #p2 #IStandWithHateSpeech https://t.co/VFU5prkmZl
7.38E+17,RT @skiguru: #IStandWithHateSpeech because this is what hate speech is https://t.co/WTISugTAsx
7.38E+17,#IStandWithHateSpeech unga bunga
7.38E+17,"RT @lurie_john: #IStandWithHateSpeech is trending and I wish to be traded to another species. 
You can ask for future draft picks"
7.38E+17,"#IStandWithHateSpeech

Holy shit y'all are sensitive. Let's try this another way.

You're free to be an asshole. I'm free to call you out."
7.38E+17,"RT @DANKBEANS: I may not agree with what you say, I'll defend to the death your right to say it. #Freedom #IStandWithHateSpeech https://t.c…"
7.38E+17,"Nowadays, questioning any group of people is considered hate speech. When did society become so sensitive? #IStandWithHateSpeech"
7.38E+17,#IStandWithHateSpeech because minorities in other countries have had legitimate grievances silenced through hate speech laws.
7.38E+17,#IStandWithHateSpeech because if i don't i stand with censorship.
7.38E+17,"#IStandWithHateSpeech

Criticising my race, drives more of us to the polls. Looking forward to the Trump loss in Nov hahhahahhahahhahahha"
7.38E+17,"RT @jphilman0206: #IStandWithHateSpeech B/C I believe in a free country, u have the liberty to tell ppl what they don't want to hear https:…"
7.38E+17,"'I love my children,' is hate speech to feminists.
#IStandWithHateSpeech"
7.38E+17,"Given how Twitter is run by a ""Safety Council"" which has Feminist Frequency as its top dog, I'd like to say that #IStandWithHateSpeech"
7.38E+17,"RT @lurie_john: #IStandWithHateSpeech is trending and I wish to be traded to another species. 
You can ask for future draft picks"
7.38E+17,"Increase followers on twitter 
https://t.co/iId4YlqHbU
#codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words"
7.38E+17,#IStandWithHateSpeech not because it's easy but because it's hard!
7.38E+17,"RT @NoraReed: excited for the #IStandWithHateSpeech sequels #ISitWithHateCrimes, #ILayDownWithNaziApologism and #IKneelWithFascism"
7.38E+17,RT @FiveRights: #IStandWithHateSpeech because banning it censors valid views &amp; rewards childish overreaction &amp; victimhood. https://t.co/nwr…
7.38E+17,RT @FiveRights: #IStandWithHateSpeech because banning it censors valid views &amp; rewards childish overreaction &amp; victimhood. https://t.co/nwr…
7.38E+17,"RT @GaryLazer_Eyes: #IStandWithHateSpeech because it's inherently illiberal to police people's speech, even if I disagree with what they ar…"
7.38E+17,@jessphillips Do you stand with free speech?  #IStandWithHateSpeech
7.38E+17,"The Best Followers Site 
https://t.co/36WVH09dh6
#codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words"
7.38E+17,"I don't require special protection, nor do I need anyone deciding for me what I'm allowed to hear, read, or watch #IStandWithHateSpeech"
7.38E+17,RT @TrivWorks: When you open Twitter &amp; see #IStandWithHateSpeech trending: https://t.co/GDECfOaiOi
7.38E+17,#istandwithhatespeech My little ears are hurting from the Harsh Words I can feel pee running down my leg! LOL Millennials
7.38E+17,"#istandwithhatespeech GOP/Trump, just loves our VETS. Oh wait. They REFUSE to fund them. I'm confused??? https://t.co/IaCXetSRuE"
7.38E+17,RT @FiveRights: #IStandWithHateSpeech Otherwise whiners rule &amp; you become Scotland where unnec or unkind tweets are a police matter. https:…
7.38E+17,RT @Politics_PR: It's Not Okay If #IStandWithHateSpeech Or Any Other Racist Lowlife. #NeverAgain https://t.co/fCpA2FI586
7.38E+17,#IStandWithHateSpeech because Gov't can't legislate whether or not our feelings get hurt. That's insane.
7.38E+17,"RT @AmyMek: Flashback👉🏻Zuckerberg was caught promising Merkel he would silence the TRUTH about Muslims! 

#IStandWithHateSpeech https://t.c…"
7.38E+17,"#IStandWithHateSpeech, sorta... it's really plain old FREEDOM OF SPEECH, given the feel bad, liberal label. #SorryDoesn'tWork"
7.38E+17,RT @Politics_PR: It's Not Okay If #IStandWithHateSpeech Or Any Other Racist Lowlife. #NeverAgain https://t.co/fCpA2FI586
7.38E+17,"sees #istandwithhatespeech trending
immediately pukes everywhere"
7.38E+17,RT @X_Aeon_X: #IStandWithHateSpeech because I'd rather be dead than live in a world where these losers are the moral authorities. https://t…
7.38E+17,"I hate hypocrisy, racism, suppression, the suicidal Liberal Culture and Islamo-fascism. I must speak of what I hate. #IStandWithHateSpeech"
7.38E+17,🙏🏾🙏🏻✊🏾✊🏻👮🏻👮🏾👳🏾👧🏼👶🏼👶🏿👴🏽👴🏻👨🏼👨🏿👦🏿👼🏻👼🏾❤️❤️❤️❤️ #iStandWithHateSpeech
7.38E+17,#IStandWithHateSpeech because if you get offended by something it's your own fault
7.38E+17,"RT @AlFromBayShore: #IStandWithHateSpeech because anything that ""triggers"" SJWs is completely acceptable to me."
7.38E+17,"RT @SecularBrownie: #IStandWithHateSpeech because bad ideas (like bigotry, homophobia, sexism) should not becensored but expressed 2 face s…"
7.38E+17,#IStandWithHateSpeech #svpol #migpol https://t.co/2u6metx1GL
7.38E+17,"#IStandWithHateSpeech We need to be free, not free range humans!!"
7.38E+17,"RT @LindaSuhler: CENSORSHIP
#IStandWithHateSpeech: Twitter Users Revolt Against ‘Orwellian’ EU Censorship Deal
#1A #FreeSpeech
https://t.co…"
7.38E+17,RT @BreitbartLondon: #IStandWithHateSpeech: Twitter Users Revolt Against ‘Orwellian’ EU Censorship Deal   https://t.co/Ph7pinJTHS https://t…
7.38E+17,"""Hate speech"" is simply a different term for ""wrongthink""#IStandWithHateSpeech #Brexit #TrumpTrain"
7.38E+17,"https://t.co/xASh0rlQZl

Hate speech isn't actually a thing. #ISTANDWITHHATESPEECH"
7.38E+17,"RT @daeshhun: We won't be censored by telling the truth to comfort ignorance!
#IStandWithHateSpeech https://t.co/ObFrvGDhzk"
7.38E+17,The @realDonaldTrump supporter https://t.co/ewCowrZ9Vu #altright #IStandWithHateSpeech #sjw #DumpTrump #CrookedDonald #CrookedHillary
7.38E+17,truth #IStandwithhatespeech https://t.co/Ho1XR2xtly
7.38E+17,"#IStandWithHateSpeech Can't believe what is happening in E. U.. People vote to halt immigration, they're ""haters"", silenced by Fascist govt"
7.38E+17,"RT @_Genghis_Connor: #IStandWithHateSpeech because the legal definition of ""hate speech"" depends on what offends the regime in power. #Erdo…"
7.38E+17,OH - and don't get me started on this complete bullshit. #istandwithhatespeech Are you 12? https://t.co/uz402yi9RR
7.38E+17,#IStandWithHateSpeech because no one should be silenced due to hurt feelings from the (((easily offended))).
7.38E+17,"RT @AmyMek: Flashback👉🏻Zuckerberg was caught promising Merkel he would silence the TRUTH about Muslims! 

#IStandWithHateSpeech https://t.c…"
7.38E+17,RT @FiveRights: #IStandWithHateSpeech because banning it censors valid views &amp; rewards childish overreaction &amp; victimhood. https://t.co/nwr…
7.38E+17,"RT @BBCtrending: Not everyone wants a curb on ""hate speech"" https://t.co/NEzt91oQHd #IStandWithHateSpeech https://t.co/JkOFPGVa8R"
7.38E+17,"PLEASE send tweets about Kurds, ISIS and Turkish violence towards us to the trending link of #IStandWithHateSpeech  so that non-Kurds learn"
7.38E+17,"#IStandwithHateSpeech is a brilliant, provocative movement. Even if there is no such thing as ""hate speech"", only speech you disagree with."
7.38E+17,"RT @BettyBowers: I wish we lived in a country where conservatives tweeted #IStandWithHateSpeech because they loved the First Amendment, not…"
7.39E+17,RT @SecularDutchess: #IStandWithHateSpeech because something as vague as 'hate speech' can be stretched to include anything. It's a scary s…
7.39E+17,"RT @TheRebelTV: After #Facebook signed #EU speech code, this happened... @ezralevant https://t.co/4ZdU1a6Voa #IStandWithHateSpeech https://…"
7.39E+17,"RT @TheRebelTV: After #Facebook signed #EU speech code, this happened... @ezralevant https://t.co/4ZdU1a6Voa #IStandWithHateSpeech https://…"
7.39E+17,RT @SandraTXAL: When will #Hillary answer? #RedNationRising #tcot #MAGA #PJNET #UniteBlue #p2 #IStandWithHateSpeech https://t.co/VFU5prkmZl
7.40E+17,RT @SandraTXAL: When will #Hillary answer? #RedNationRising #tcot #MAGA #PJNET #UniteBlue #p2 #IStandWithHateSpeech https://t.co/VFU5prkmZl
7.40E+17,RT @DiogeneofSinope: #IStandWithHateSpeech Because freedom comes at the price of hearing stuff that might offend you. https://t.co/bhH43R3E…
7.40E+17,RT @kpopgirl2231: #istandwithhatespeech because sometimes black people deserve to be called on their bullshit
7.40E+17,I added a video to a @YouTube playlist https://t.co/SpEsFLAArv #Istandwithhatespeech
7.40E+17,"https://t.co/iCjzu8Tfcs
#Istandwithhatespeech"
7.42E+17,@Coondawg68 #istandwithhatespeech
7.36E+17,"@Rachismo1 @888Scott @Sailingflyingd @MuslimMahamat you fucking inbreed, follower of a camel fucker https://t.co/bQqPHX0p9B"
7.27E+17,@Forbes Hahahaha middle aged rednecks crying to Trumpet vise versa. F250 PUs and beer and ammo ate up your $. No Chinaman took it LMFAO !!!
8.62E+17,"@MrClemps Come to the US you limey cunt, and I'll give you cummies while wearing my Emil mask."
